일자,언론사,기고자,제목
20141022,경상일보,김두수 기자,"박근혜 대통령, 터키 국회의장과 양국 협력 논의"
20141022,국민일보,최승욱 기자,“박근혜 대통령 만들기에 앞장서왔다” 코바코 사장 ‘친박 자소서’ 도마
20141022,경향신문,,박 대통령에 등 돌린 ‘경제교사 3인방’
20141022,한국경제,,"박근혜 대통령 ""새마을운동을 핵심적인 국제협력 사업으로 추진할 것"""
20141022,한국경제,,"박 대통령, 터키 국회의장 접견 협력 증진 방안 논의"
20141022,한국경제,,아베 총리가 박 대통령에 전달한 메시지 내용 보니 
20141022,국제신문,,"박 대통령, 시진핑과 내달 정상회담"
20141022,국제신문,손균근,"4면/박대통령,시진핑 11월 정상회담"
20141022,부산일보,,"박 대통령, 29일 국회서 시정연설"
20141022,서울경제,,"박근혜 대통령, 유정용 강관 '미국 반덤핑 관세'에 우려"
20141022,강원일보,"김창우
기자",박 대통령 - 中 시진핑 주석 11월 APEC 정상회의서 회담
20141022,내일신문,엄경용,"박 대통령, 터키 국회의장 접견"
20141022,전자신문,권상희,"박 대통령, 美 페니 프리츠커 상무장관 접견...경제협력방안 의견 교환"
20141022,한겨레,석진환,"박 대통령 “새마을운동, 핵심 국제협력 사업으로”"
20141022,충청일보,이득수,"박 대통령, “새마을운동 노하우 국제사회와 공유할 것”"
20141021,세계일보,오영탁,박 대통령 “청렴 공정한 공직자 표상 돼 달라”
20141021,서울신문,온라인뉴스부,김무성 안철수 박원순 차기주자 지지율은? 박근혜 대통령 지지율 49.8%
20141021,중앙일보,,[사진] 박 대통령 ‘정보통신 올림픽’ ITU 회의 참석
20141021,중앙일보,강태화,"문재인, 6개월 만에 또 “박 대통령 독재”"
20141021,충북일보,김동민,박근혜 대통령 지지도 3주 연속 하락 49.8%
20141021,매일경제,,박 대통령-시진핑 내달 베이징 APEC서 정상회담
20141021,매일경제,,"박 대통령-시진핑, 내달 베이징 APEC서 정상회담"
20141021,매일경제,,"박 대통령, `경찰의 날` 축사 ""사회적폐 해소에 핵심역할해야"""
20141021,영남일보,이영란, 박 대통령 ITU 전권회의 개회식 참석
20141021,매일신문,김병구 기자 kbg@msnet.co.kr,박 대통령 北 도발 논의 한중지도자포럼 참석
20141021,경상일보,김두수 기자,"박근혜 대통령-시진핑, 내달 베이징서 만난다"
20141021,경상일보,김두수 기자,"박근혜 대통령 경찰의날 기념식 축사, “경찰이 공직개혁 적폐해소 핵심역할해야”"
20141021,국민일보,김경택 기자,해외 순방 후엔 올랐는데 박근혜 대통령 지지도 이번엔 ↓
20141021,경향신문,,"[표지이야기]김정은 깜짝 선수, 박 대통령의 응수는 "
20141021,경향신문,,"문재인, 박 대통령 정면 비판 “개헌 논의 막는 건 월권 독재”"
20141021,한국경제,,"박근혜 대통령, 21일 오후 탕자쉬안 전 중국 외교담당 국무위원 접견"
20141021,한국경제,,"박근혜 대통령, ""경찰은 공직을 개혁하고 사회 적폐 해소 역할해야"""
20141021,한국경제,,박 대통령-시진핑 내달 베이징 APEC서 정상회담 (속보)
20141021,한국경제,,박 대통령-시진핑 내달 베이징APEC서 정상회담
20141021,국제신문,,"박 대통령 ""전 인류에 디지털 혜택을"", 뚜레 총장 ""ICT로 에볼라 차단 논의"""
20141021,부산일보,송현수,"박 대통령, 中 탕자쉬안 前 국무위원 면담"
20141021,MBC,,"박 대통령 ""국가 혁신의 길에 경찰 역할 매우 중요"""
20141021,아시아경제,온라인이슈팀,"박근혜 새누리당 지지율 하락 ""개헌 논란 北 고위층 접촉 무산 영향"""
20141021,매일경제,,"박 대통령, 29일 국회서 시정연설"
20141021,중부일보,홍재경,"박 대통령, 내달 中 시지핑 국가주석과 정상회담"
20141021,충청일보,이득수,박 대통령 “선제적 대응과 신속한 대응체제 마련해야”
20141021,매일경제,,[속보] 박 대통령-시진핑 내달 베이징 APEC서 정상회담
20141021,매일경제,,"박 대통령-시진핑, 내달 베이징 APEC서 정상회담(속보)"
20141021,경기일보,강해인 기자,"박 대통령, “국제사회 정보통신 격차해소 적극 나서야”"
20141020,전자신문,박지호,박근혜 대통령 WIS 2014 창조경제비타민 부스 방문
20141020,세계일보,남상훈,"박근혜 대통령 ""정보통신 격차 해소 나서자"""
20141020,서울신문,온라인뉴스부,박근혜 대통령 지지율 3주 연속 하락 49.8% 차기 대선주자 지지율은?
20141020,전자신문,박지호,2014 ITU전권회의 참석한 박근혜 대통령
20141020,중앙일보,윤정민,"[2014 위아자 나눔장터] ""가보로 물려줄 것""  박 대통령 분청사기 700만원에 낙찰"
20141020,충북일보,김동민,박근혜 대통령 지지도 3주 연속 하락 49.8%
20141020,매일경제,이준희,에볼라 우려 속 부산 ITU 개막 박 대통령도 참석
20141020,머니투데이,하세린 |기자,박 대통령 지지도 3주 연속 하락..49.8%-리얼미터
20141020,중부일보,,ITU전권대회 개회식 참석한 박 대통령
20141020,경상일보,김두수 기자,"박근혜 대통령 “ICT, 인류 인권 향상의 기술 되길”"
20141020,국민일보,남호철 기자,‘박근혜 대통령 측근’이라고만 하면 거액 투자사기
20141020,경향신문,디지털뉴스팀,박근혜 대통령 지지율 3주 연속 하락 리얼미터 조사
20141020,경향신문,김진우,이코노미스트 “박 대통령이 오히려 한국 민주주의를 모독”
20141020,경향신문,이용욱,그들의 ‘밀당’ 박 대통령 향한 김무성의 도전 현재권력 미래권력 충돌
20141020,경향신문,이용욱,그들의 ‘밀당’ 박 대통령 향한 김무성의 도전 현재권력 미래권력 충돌
20141020,한국경제,,"박근혜 대통령, 국제전기통신연합(ITU) 전권회의 개회식 참석"
20141020,서울경제,,"박근혜 대통령, ""초연결 디지털 혁명 모든 인류에 혜택을"""
20141020,헤럴드경제,김현일 기자,광화문서 박근혜 대통령 풍자 전단 뿌린 팝아티스트 체포
20141020,헤럴드경제,유재훈 기자,박 대통령 지지율 다시 40%대로 조기 레임덕의 서막?
20141020,KBS,송창언,박 대통령 “정보통신 격차 해소해야” 월드 IT쇼 참관
20141020,파이낸셜뉴스,파이낸셜뉴스,박 대통령 국정지지도 3주째 하락 40%대
20141020,경상일보,연합뉴스,‘박 대통령 상임특보’ 사칭 3억대 투자사기
20141020,파이낸셜뉴스,신아람,"""박 대통령 상임특보인데.."" 수억원 등친 70대女 기소"
20141020,전자신문,박지호,"박근혜 대통령, 2014 ITU전권회의 참석"
20141020,전자신문,박지호,박근혜 대통령 WIS 2014 SKT 방문
20141020,전자신문,박지호,기념사하는 박 대통령
20141020,전자신문,권건호,"`ITU 전권회의` 개막 박 대통령, 정보격차 해소 위한 국제사회 노력 제안"
20141020,한겨레,유신재,박 대통령 “정보통신 격차 해소 나서자”
20141020,한겨레,임석규,"박 대통령 지지율, 3주 연속 하락 40%대로"
20141020,한겨레,황준범,김종인 “박 대통령 경제민주화 믿었으나 국민들께 미안”
20141020,매일경제,,"박 대통령, 에볼라 우려 불구 ITU 전권회의 참석"
20141020,충청일보,이득수,박 대통령 “국제사회가 정보통신 격차 해소에 적극 나서야”
20141020,머니투데이,이미영 |기자,"[300어록] 김태흠 의원 ""박 시장 대통령 출마 안하는 걸로 """
20141019,중앙일보,신용호,"박 대통령, 中 탕자쉬안 면담키로"
20141019,경상일보,연합뉴스,아셈 참석 등 이탈리아 방문 마치고 박근혜 대통령 귀국
20141019,경향신문,,이코노미스트 “박 대통령이 오히려 한국 민주주의를 모독”
20141019,경향신문,,"외신 “자신을 모독했다는 박 대통령, 정작 민주주의 모독”"
20141019,서울경제,,강창일 “박 대통령 ‘세수부족’ 발언 후 교통범칙금 3배 증가”
20141019,전북도민일보,강성주 기자,박 대통령 이탈리아 공식일정 마치고 귀국
20141018,중앙일보,신용호.박종근,박 대통령 “남북대화 끈 안 놓을 것”
20141018,영남일보,배재석,박 대통령 발언
20141018,MBC,김연석 기자,"박 대통령, 교황 만나 ""통일된 한국서 다시 뵙기를"""
20141018,MBC,김세로 기자,"박 대통령, 두 달 만에 교황 예방 ""통일된 한국서 뵙길"""
20141018,MBC,김세로 기자,"박 대통령, 두 달 만에 교황 예방 ""통일된 한국서 뵙길"""
20141018,경향신문,이용욱,박 대통령 또 ‘순방 징크스’ 김무성 개헌 발언 남북 접촉 등 악재
20141018,부산일보,송현수,귀국 박 대통령 개헌론 대응 관심
20141018,KBS,송창언,"박 대통령, 교황 예방 한 이탈리아 창조경제 파트너십 강화"
20141018,강원일보,,박 대통령 “DMZ생태평화공원 화해 평화의 통로 확신”
20141018,한겨레,,"박 대통령, 교황 만나 “통일된 한국에서 다시 뵙기를”"
20141018,매일경제,,"북 ""박 대통령 아셈 발언은 정치 도발"""
20141018,매일경제,,박 대통령 귀국 붕괴 사고부터 개헌까지 현안 산적
20141018,매일경제,,"박 대통령, 이탈리아 방문 마치고 귀국"
20141018,세계일보,이다일,"공무원연금개혁, 더 내고 늦게 받는 형태로 박 대통령 獨 인터뷰서 밝혀"
20141018,매일경제,,박 대통령 오늘 귀국 개헌 등 난제 산적
20141018,매일경제,,"박 대통령 오늘 귀국 교황 ""평화통일 위해 기도"""
20141017,세계일보,현화영,"부산 에볼라 공포 확산 박 대통령 ""발병 지역에 보건인력 파견"""
20141017,중도일보,오주영,박 대통령-김무성 대표 '동상이몽'
20141017,중도일보,"오주영
기자",박 대통령-김무성 대표 '개헌논의 동상이몽'
20141017,매일경제,,"박 대통령, 오늘 프란치스코 교황 예방해"
20141017,중앙일보,박종근,"[사진] 박 대통령, 리커창과 회담"
20141017,중앙일보,신용호.박종근,"박 대통령 ""부산~북한~밀라노 철도 타는 꿈 키워왔다"""
20141017,중앙일보,,[간추린 뉴스] 일본 초당파 의원들 박 대통령 예방 추진
20141017,MBC,박성준 기자,"박 대통령 ""에볼라 적극 지원"" 유라시아 심포지엄 제안"
20141017,MBC,김세로 기자,"박 대통령 ""에볼라 보건인력 파견 '유라시아 구상' 지지 요청"""
20141017,MBC,박성준 기자,"박 대통령, '유라시아 구상' 역설 에볼라 진화 동참"
20141017,MBC,박성준 기자,"박 대통령, '유라시아 구상' 역설 에볼라 진화 동참"
20141017,매일신문,,"박근혜 대통령, ""한국 에볼라 진화에 동참, 보건인력 아프리카 파견"" 설마?"
20141017,매일신문,,"""개헌 논의"" 불 지핀 김무성, 하루만에 ""박 대통령께 죄송"" 사과"
20141017,국민일보,"밀라노, 로마=남혁상 기자","박근혜 대통령, 아셈외교 성과는?"
20141017,경향신문,이용욱,박 대통령 아셈 데뷔 리커창 중 총리와 양자회담
20141017,경향신문,,"박 대통령 프란치스코 교황에게 ""통일된 한국에서 다시 뵙기 희망"""
20141017,경향신문,이용욱,박 대통령 또 ‘순방 징크스’ 김무성 개헌 발언 남북 접촉 등 악재
20141017,한국경제,,"박근혜 대통령, 올랑드 프랑스 대통령 정상회담"
20141017,한국경제,,"박근혜 대통령 ""北대화끈 놓지 않아 대화장으로"""
20141017,한국경제,,박근혜 대통령 18일 귀국 개헌론 남북관계 등 난제 산적
20141017,한국경제,,"김무성 與대표 ""민감한 개헌 발언, 박 대통령께 죄송"""
20141017,부산일보,송현수,"박 대통령 ""부산~북한~유럽 철길 완성하자"""
20141017,서울경제,,"박근혜 대통령 ""에볼라 대응 보건인력 파견하겠다"""
20141017,서울경제,,"박근혜 대통령 ASEM 선도연설, ""철도로 부산 출발해 북한 거쳐 유럽가는 꿈 키워왔다"""
20141017,서울경제,디지털미디어부,"최경환 ""박대통령'개헌 경제블랙홀'발언에 동의"""
20141017,서울경제,,"김무성 ""개헌 논의 불가피"" 박 대통령과 정면 배치"
20141017,서울경제,,[박대통령ㆍ리커창 中총리 회담] “한중 FTA 포괄적 수준으로 연내 타결”재확인
20141017,서울경제,,"박 대통령 ASEM 선도연설, ""철도로 부산 출발해 북한 거쳐 유럽으로 가는 꿈 키워왔다"""
20141017,KBS,이재원,박 대통령 “한반도 유라시아 고리 북 연결 중요”
20141017,MBC,김세로 기자,"박 대통령, 에볼라 피해지역에 보건인력 파견"
20141017,아시아경제,박희준,"박 대통령, ASEM 정상회의에서 에볼라 대응 보건인력 파견 결정 발표"
20141017,아시아경제,온라인이슈팀,"부산 에볼라 공포 확산 박 대통령 ""에볼라 지역에 보건인력 파견"""
20141017,파이낸셜뉴스,파이낸셜뉴스,"부산 에볼라 방역 비상, ITU 전권회의 발병국 참가 논란...박대통령은 해외로 보건인력 파견 결정"
